date,adm1_name,battle_count,riot_count,conflict_intensity,avg_latitude,avg_longitude
2015-03-15,Taraba,1,1,7,8.1442,10.415033333333334
2015-03-15,Yobe,3,0,0,11.169033333333333,11.921466666666666
2015-03-15,Zamfara,0,0,0,12.1377,5.4665
2015-04-15,Abia,0,1,1,5.1066,7.3667
2015-04-15,Adamawa,1,0,0,10.8654,13.3619
2015-04-15,Akwa Ibom,1,0,5,4.9557,7.854299999999999
2015-04-15,Bauchi,0,0,1,9.6677,9.6043
2015-04-15,Bayelsa,0,0,0,4.5446,6.28435
2015-04-15,Benue,4,0,87,7.650611111111112,8.833877777777777
2015-04-15,Borno,21,1,150,11.397822222222223,13.054370370370371
2015-04-15,Delta,3,1,10,5.650475,5.7526625
2015-04-15,Ebonyi,0,0,2,6.1699,7.9205000000000005
2015-04-15,Edo,1,0,5,6.3351,5.6275
2015-04-15,Ekiti,0,2,1,7.640333333333333,5.0183
2015-04-15,Enugu,0,0,0,6.973,7.3607
2015-04-15,Federal Capital Territory,0,3,1,9.037475,7.379149999999999
2015-04-15,Imo,1,2,0,5.4833,7.0304
2015-04-15,Jigawa,0,0,1,12.4364,9.1888
2015-04-15,Kaduna,0,0,26,10.45868,7.58284
2015-04-15,Kano,0,1,1,11.474049999999998,7.99415
2015-04-15,Katsina,1,1,12,12.310066666666666,7.340866666666667
2015-04-15,Kebbi,0,2,7,12.232233333333333,4.299633333333333
2015-04-15,Kogi,0,0,5,7.5456,6.2538
2015-04-15,Kwara,1,1,2,8.775,4.583349999999999
2015-04-15,Lagos,3,2,0,6.520359999999999,3.2957799999999997
2015-04-15,Ondo,0,1,0,6.64872,4.87854
2015-04-15,Osun,3,0,3,7.5716,4.612433333333333
2015-04-15,Oyo,0,0,0,7.3776,3.9059
2015-04-15,Plateau,2,0,7,9.8317,8.797366666666667
2015-04-15,Rivers,1,11,26,4.941942857142857,6.897490476190476
2015-04-15,Taraba,1,0,21,8.444433333333334,10.65
2015-04-15,Yobe,0,0,21,13.1427,11.98
2015-05-15,Abia,0,0,0,5.1066,7.3667
2015-05-15,Adamawa,0,0,49,10.601083333333333,13.43615
2015-05-15,Anambra,0,1,0,5.9501,6.7301
2015-05-15,Bayelsa,0,1,0,4.5394,6.4003
2015-05-15,Benue,0,1,116,7.465427272727272,8.943809090909092
2015-05-15,Borno,7,0,128,11.630700000000001,13.228890000000002
2015-05-15,Cross River,0,1,4,6.7149,8.7794
2015-05-15,Ebonyi,0,1,0,6.3163,8.1169
2015-05-15,Edo,0,0,1,6.3351,5.6275
2015-05-15,Ekiti,0,3,1,7.695733333333334,5.208699999999999
2015-05-15,Enugu,0,1,1,6.9825,7.457
2015-05-15,Federal Capital Territory,0,2,1,9.0008,7.3489
2015-05-15,Imo,0,1,0,5.3321,7.1447
2015-05-15,Kaduna,0,1,0,10.5222,7.4383
2015-05-15,Kano,0,1,0,12.0,8.5167
2015-05-15,Katsina,0,0,0,11.7017,7.746
2015-05-15,Kogi,1,0,5,7.5281666666666665,6.556066666666666
2015-05-15,Kwara,0,1,1,8.2333,4.8167
2015-05-15,Lagos,0,3,0,6.528175,3.532025
2015-05-15,Ogun,1,1,2,6.770300000000001,3.53175
2015-05-15,Oyo,0,0,0,7.3776,3.9059
2015-05-15,Plateau,3,1,110,9.418273333333333,9.249680000000001
2015-05-15,Rivers,1,1,11,4.746033333333333,7.214833333333334
2015-05-15,Taraba,1,0,47,7.77025,10.285
2015-06-15,Abia,1,0,0,5.1598,7.3224
2015-06-15,Anambra,0,6,4,6.15825,6.8548
2015-06-15,Bauchi,0,2,1,10.3134,9.8433
2015-06-15,Bayelsa,1,0,2,4.849399999999999,6.29555
2015-06-15,Benue,0,1,1,6.95955,8.5024
2015-06-15,Borno,1,0,102,10.8545,12.79804
2015-06-15,Cross River,1,0,0,4.9667,8.3333
2015-06-15,Delta,0,2,0,5.280799999999999,5.52865
2015-06-15,Edo,0,2,0,6.7092,6.063750000000001
2015-06-15,Ekiti,0,1,0,7.621,5.2215
2015-06-15,Federal Capital Territory,0,2,0,9.0833,7.5333
2015-06-15,Kaduna,1,3,15,10.303414285714286,7.438314285714286
2015-06-15,Kogi,0,1,0,7.5456,6.2538
2015-06-15,Kwara,1,0,3,8.729,5.7549
2015-06-15,Lagos,0,2,2,6.525775,3.3529999999999998
2015-06-15,Ogun,0,2,1,7.091066666666667,3.5376666666666665
2015-06-15,Oyo,0,1,0,7.3776,3.9059
2015-06-15,Plateau,2,0,8,9.49165,9.1625
2015-06-15,Rivers,0,2,2,4.8445,6.897266666666667
2015-06-15,Taraba,0,0,8,7.85,9.7833
2015-06-15,Yobe,1,0,10,12.4289,11.3511
2015-07-15,Adamawa,0,0,25,10.8864,13.63
2015-07-15,Bayelsa,0,1,0,5.01785,6.2813
2015-07-15,Benue,1,1,48,7.160699999999999,9.008171428571428
2015-07-15,Borno,9,0,441,11.62807037037037,13.035537037037036
2015-07-15,Delta,0,1,0,5.4121,6.1394
2015-07-15,Ekiti,1,0,0,7.621,5.2215
2015-07-15,Enugu,0,1,9,6.4880249999999995,7.550675
2015-07-15,Federal Capital Territory,0,1,0,9.0994,7.4081
2015-07-15,Kaduna,0,1,0,10.2691,7.1085
2015-07-15,Kano,0,1,0,12.0,8.5167
2015-07-15,Kebbi,0,0,0,12.2877,4.4712
2015-07-15,Kogi,0,1,3,7.818,7.5309
2015-07-15,Lagos,0,1,1,6.4615,3.3457999999999997
2015-07-15,Nassarawa,1,1,5,8.896333333333333,8.2759
2015-07-15,Ondo,0,1,0,7.2526,5.1931
2015-07-15,Osun,0,1,0,7.7667,4.5667
2015-07-15,Plateau,2,2,8,9.72444,8.90704
2015-07-15,Rivers,0,0,2,4.7924500000000005,6.9936
2015-07-15,Yobe,1,0,27,11.506366666666667,11.965633333333335
2015-07-15,Zamfara,0,0,76,12.54505,6.89195
2015-08-15,Abia,0,1,0,5.474,7.551
2015-08-15,Adamawa,0,0,5,10.8864,13.63
2015-08-15,Akwa Ibom,0,1,4,4.6791,8.2652
2015-08-15,Anambra,0,2,8,6.260925,6.928375
2015-08-15,Bauchi,0,1,0,11.3163,10.4703
2015-08-15,Bayelsa,1,0,5,4.5394,6.4003
2015-08-15,Benue,0,0,6,7.6289,9.0644
2015-08-15,Borno,4,0,192,11.773406666666666,13.213159999999998
2015-08-15,Cross River,0,1,1,4.9667,8.3333
2015-08-15,Delta,0,3,3,5.885199999999999,6.442975000000001
2015-08-15,Ebonyi,0,1,0,5.98235,8.0201
2015-08-15,Edo,1,0,1,6.650966666666666,5.7809333333333335
2015-08-15,Imo,0,1,0,5.4833,7.0304
2015-08-15,Kwara,0,1,1,8.15,4.7167
2015-08-15,Lagos,0,1,1,6.44935,3.3775
2015-08-15,Nassarawa,0,0,8,8.3667,8.7667
2015-08-15,Niger,0,1,2,9.2833,7.0
2015-08-15,Ogun,0,2,2,6.70535,3.13485
2015-08-15,Ondo,0,0,2,7.384650000000001,5.471550000000001
2015-08-15,Osun,0,1,0,7.7667,4.5667
2015-08-15,Plateau,1,1,13,9.6528125,8.9091
2015-08-15,Rivers,0,4,1,4.7774,7.0134
2015-08-15,Taraba,0,1,5,8.4083,10.48335
2015-08-15,Yobe,1,1,64,11.33856,11.748940000000001
2015-09-15,Adamawa,0,0,24,10.745439999999999,13.443000000000001
2015-09-15,Anambra,1,0,3,6.17775,6.9313
2015-09-15,Bayelsa,0,1,3,4.949599999999999,6.2702333333333335
2015-09-15,Borno,5,0,122,11.508849999999999,13.571950000000001
2015-09-15,Delta,1,0,3,5.25875,5.7823
2015-09-15,Ebonyi,0,0,0,6.3163,8.1169
2015-09-15,Edo,0,0,0,6.655,6.3869
2015-09-15,Enugu,0,1,2,6.71255,7.4796
2015-09-15,Federal Capital Territory,0,3,1,9.029275,7.401225
2015-09-15,Katsina,0,0,2,11.9302,7.4127
2015-09-15,Kogi,2,1,5,7.883375,6.589775
2015-09-15,Kwara,0,1,0,9.0,4.5
2015-09-15,Lagos,0,4,1,6.5161,3.417575
2015-09-15,Niger,0,1,35,9.749300000000002,6.9175
2015-09-15,Ogun,0,1,0,7.15,3.35
2015-09-15,Osun,0,2,0,7.7667,4.5667
2015-09-15,Plateau,0,1,39,9.722750000000001,8.9864
2015-09-15,Rivers,0,0,13,5.369149999999999,6.66085
2015-09-15,Taraba,0,0,11,8.4083,10.25835
2015-10-15,Adamawa,3,0,190,10.860425,13.562075
2015-10-15,Akwa Ibom,0,0,2,5.1911,7.8962
2015-10-15,Anambra,0,1,0,6.1518,6.8655
2015-10-15,Bauchi,0,1,2,10.3134,9.8433
2015-10-15,Bayelsa,0,1,2,4.848866666666666,6.283233333333333
2015-10-15,Benue,0,1,0,7.7411,8.5121
2015-10-15,Borno,1,0,33,11.74625,13.32855
2015-10-15,Ebonyi,1,0,0,6.0716,8.1028
2015-10-15,Ekiti,0,1,0,7.7998,5.3324
2015-10-15,Federal Capital Territory,0,0,1,8.8672,7.005
2015-10-15,Imo,0,1,1,5.3993,7.009
2015-10-15,Kogi,1,0,2,7.5456,6.2538
2015-10-15,Lagos,0,4,2,6.5545857142857145,3.4937714285714283
2015-10-15,Niger,0,0,4,10.1844,6.2534
2015-10-15,Ogun,0,1,2,6.8821,3.1931
2015-10-15,Ondo,0,3,0,7.2338,5.324333333333334
2015-10-15,Osun,0,1,0,7.7667,4.5667
2015-10-15,Oyo,0,2,1,7.3776,3.9059
2015-10-15,Plateau,0,1,3,9.7309,8.896049999999999
2015-10-15,Rivers,0,1,0,4.8021666666666665,6.859100000000001
2015-10-15,Taraba,0,0,8,7.85,9.7833
2015-10-15,Yobe,2,0,135,12.256075,12.034
2015-11-15,Adamawa,1,0,21,10.7994,13.4622
2015-11-15,Anambra,0,1,0,6.1454,6.7885
2015-11-15,Bauchi,0,1,2,11.223849999999999,10.19145
2015-11-15,Bayelsa,0,1,2,5.0003,6.1154
2015-11-15,Borno,14,0,105,11.837575,13.07811875
2015-11-15,Delta,0,3,1,5.6716750000000005,6.025875
2015-11-15,Edo,1,1,1,6.6513,5.83535
2015-11-15,Federal Capital Territory,0,1,0,9.0833,7.5333
2015-11-15,Kaduna,0,0,1,10.6462,7.3451
2015-11-15,Katsina,0,2,4,11.85775,7.517250000000001
2015-11-15,Kogi,0,2,22,7.69815,7.1288
2015-11-15,Lagos,0,3,1,6.554266666666667,3.414
2015-11-15,Ogun,0,1,0,6.9306,3.2209
2015-11-15,Osun,0,2,0,7.6167,4.73335
2015-11-15,Rivers,0,2,1,4.7774,7.0134
2015-11-15,Taraba,2,0,12,7.85,9.7833
2015-11-15,Yobe,0,0,7,11.2834,11.308
2015-12-15,Anambra,0,2,13,6.133300000000001,6.7989
2015-12-15,Bayelsa,0,4,3,4.762357142857143,6.241542857142856
2015-12-15,Benue,1,0,6,6.8454,8.4174
2015-12-15,Borno,8,0,208,11.297633333333332,12.835873333333334
2015-12-15,Delta,1,2,1,5.75495,6.4208750000000006
2015-12-15,Ebonyi,0,2,0,6.3945,7.9765
2015-12-15,Edo,1,0,0,6.7,6.3333
2015-12-15,Gombe,0,0,1,9.8667,11.1667
2015-12-15,Kaduna,1,3,303,10.993,7.662640000000001
2015-12-15,Kogi,0,2,0,7.8024,6.743
2015-12-15,Kwara,4,2,4,8.715633333333335,4.838733333333333
2015-12-15,Lagos,0,2,0,6.51115,3.37975
2015-12-15,Niger,0,4,0,9.453275,6.69745
2015-12-15,Osun,0,1,0,7.4667,4.5667
2015-12-15,Plateau,0,0,14,9.75,8.8667
2015-12-15,Rivers,2,1,6,4.78112,6.98898
2015-12-15,Taraba,0,1,6,7.8667,10.9667
2015-12-15,Yobe,2,0,5,12.08295,11.9649
2015-12-15,Zamfara,0,0,28,12.428866666666666,6.171033333333334
2016-01-15,Abia,0,2,0,5.3035499999999995,7.4022
2016-01-15,Adamawa,2,0,38,9.9648,12.882900000000001
2016-01-15,Bauchi,1,0,0,10.0545,9.0604
2016-01-15,Bayelsa,2,0,11,4.752933333333333,6.248333333333332
2016-01-15,Benue,1,0,10,7.828,7.8141
2016-01-15,Borno,9,0,157,11.836884615384616,13.293507692307692
2016-01-15,Cross River,1,0,0,6.65,8.45
2016-01-15,Delta,0,2,1,5.6484749999999995,6.1561
2016-01-15,Enugu,0,0,1,6.3267,7.6539
2016-01-15,Federal Capital Territory,0,1,4,9.020999999999999,7.436566666666667
2016-01-15,Kaduna,1,0,2,9.5175,8.5128
2016-01-15,Kogi,0,1,0,7.6813,6.4286
2016-01-15,Lagos,0,4,6,6.59275,3.406
2016-01-15,Nassarawa,0,0,13,8.12155,8.01825
2016-01-15,Niger,0,1,5,9.0833,6.0167
2016-01-15,Rivers,0,1,19,5.00685,6.78495
2016-01-15,Taraba,0,0,3,7.85,9.7833
2016-01-15,Yobe,2,0,28,11.899499999999998,11.940733333333332
2016-01-15,Zamfara,1,0,0,12.2284,6.2962
2016-02-15,Akwa Ibom,1,0,2,4.5395,7.7517
2016-02-15,Bayelsa,0,4,0,4.89915,6.2467
2016-02-15,Benue,2,0,318,7.67025,8.2797375
2016-02-15,Borno,13,0,419,11.65404,13.330265
2016-02-15,Cross River,0,1,1,4.9667,8.3333
2016-02-15,Ebonyi,0,0,1,6.4654,7.9675
2016-02-15,Edo,1,1,1,6.720549999999999,6.162050000000001
2016-02-15,Ekiti,0,1,0,7.621,5.2215
2016-02-15,Enugu,0,0,2,6.8362,7.2349
2016-02-15,Federal Capital Territory,0,2,2,9.098233333333333,7.375899999999999
2016-02-15,Gombe,1,0,0,10.2086,11.3859
2016-02-15,Imo,0,1,0,5.4833,7.0304
2016-02-15,Lagos,0,4,0,6.53284,3.3639400000000004
2016-02-15,Ondo,0,1,2,7.4477,5.6204
2016-02-15,Osun,0,1,0,7.4667,4.5667
2016-02-15,Plateau,1,0,2,9.3713,9.6192
2016-02-15,Rivers,1,0,39,4.923625,6.906425
2016-02-15,Taraba,0,0,9,8.016649999999998,9.76665
2016-02-15,Zamfara,0,0,23,12.3342,6.4057
2016-03-15,Adamawa,1,0,7,10.512450000000001,13.1294
2016-03-15,Akwa Ibom,0,1,0,4.6412,7.9209
2016-03-15,Benue,0,1,37,7.625571428571429,8.776428571428571
2016-03-15,Borno,39,0,311,11.571858974358975,13.495510256410256
2016-03-15,Delta,1,1,0,5.553133333333332,6.068766666666666
2016-03-15,Ebonyi,0,0,2,6.0035,8.0855
2016-03-15,Edo,0,0,2,7.0137,6.026799999999999
2016-03-15,Ekiti,0,0,0,7.621,5.2215
2016-03-15,Federal Capital Territory,1,1,1,8.661133333333334,6.961099999999999
2016-03-15,Kaduna,0,1,2,10.6417,7.807600000000001
2016-03-15,Kano,0,1,0,12.0218,8.5224
2016-03-15,Lagos,3,2,12,6.543,3.3702666666666663
2016-03-15,Ogun,0,2,0,6.82765,3.22655
2016-03-15,Osun,0,1,0,7.4667,4.5667
2016-03-15,Oyo,0,1,0,7.5333,3.4167
2016-03-15,Plateau,0,1,0,9.9285,8.8921
2016-03-15,Rivers,2,0,20,4.883283333333333,6.961825
2016-03-15,Taraba,0,0,52,7.788374999999999,9.974775000000001
2016-03-15,Yobe,3,0,22,11.405966666666666,11.870433333333333
2016-03-15,Zamfara,1,0,6,11.5841,5.9771
2016-04-15,Abia,0,0,5,5.7316,7.5016
2016-04-15,Akwa Ibom,0,1,0,5.0333,7.9266
2016-04-15,Anambra,0,1,0,6.097,6.8184
2016-04-15,Bauchi,0,1,0,10.3134,9.8433
2016-04-15,Bayelsa,0,1,2,4.5333,6.4167
2016-04-15,Benue,8,4,11,7.57534,8.809553333333334
2016-04-15,Borno,24,0,161,11.699608333333332,13.610383333333333
2016-04-15,Cross River,5,0,11,5.87562,8.1601
2016-04-15,Delta,1,5,9,5.632875,5.9401875
2016-04-15,Edo,0,1,2,7.106,6.6966
2016-04-15,Enugu,0,1,48,6.7387,7.358575
2016-04-15,Federal Capital Territory,0,3,0,9.102566666666666,7.42265
2016-04-15,Gombe,0,1,0,10.2897,11.1673
2016-04-15,Jigawa,0,1,1,11.7594,9.3392
2016-04-15,Kaduna,0,1,0,10.2691,7.1085
2016-04-15,Kebbi,1,0,7,11.4241,5.2288
2016-04-15,Lagos,0,2,1,6.522166666666666,3.429133333333333
2016-04-15,Nassarawa,2,0,23,8.45605,8.049675
2016-04-15,Ogun,1,0,5,7.054233333333333,3.2654
2016-04-15,Ondo,0,1,1,7.33445,5.505
2016-04-15,Osun,0,0,1,7.7667,4.5667
2016-04-15,Oyo,0,2,0,7.3776,3.9059
2016-04-15,Plateau,2,1,0,9.557033333333333,9.376833333333332
2016-04-15,Rivers,1,2,28,4.805385714285714,7.0477428571428575
2016-04-15,Taraba,0,0,118,8.0520875,11.0854375
2016-04-15,Yobe,0,0,11,10.7239,11.6897
2016-04-15,Zamfara,0,1,0,12.1628,6.6614
2016-05-15,Abia,1,0,5,5.1066,7.3667
2016-05-15,Anambra,0,4,87,6.1244499999999995,6.897433333333333
2016-05-15,Bayelsa,3,1,21,4.6606,6.16434
2016-05-15,Benue,0,0,26,7.564,9.22138
2016-05-15,Borno,12,0,155,11.60138,13.376893333333333
2016-05-15,Cross River,2,0,3,5.8155,8.119800000000001
2016-05-15,Delta,0,3,76,5.824066666666667,6.322
2016-05-15,Ebonyi,0,2,0,6.104699999999999,8.027149999999999
2016-05-15,Edo,0,1,0,6.5924499999999995,5.70295
2016-05-15,Ekiti,0,0,1,7.7897,5.5106
2016-05-15,Federal Capital Territory,0,1,3,8.80195,7.38195
2016-05-15,Imo,0,1,0,5.7671,7.1531
2016-05-15,Kaduna,0,0,2,9.3888,8.5778
2016-05-15,Kano,0,1,0,12.0,8.5167
2016-05-15,Kogi,1,0,1,7.491375,6.87435
2016-05-15,Lagos,2,3,4,6.49624,3.3004400000000005
2016-05-15,Niger,0,2,4,9.967766666666668,6.271233333333334
2016-05-15,Osun,0,1,0,7.4667,4.5667
2016-05-15,Oyo,0,1,0,7.3776,3.9059
2016-05-15,Rivers,3,1,12,4.848257142857143,7.027328571428571
2016-05-15,Taraba,0,0,9,8.3583,10.10835
2016-05-15,Zamfara,1,0,20,12.1628,6.6614
2016-06-15,Adamawa,1,0,32,10.13275,12.88475
2016-06-15,Bayelsa,0,1,0,4.9247,6.2642
2016-06-15,Benue,1,0,56,7.5144714285714285,8.877828571428571
2016-06-15,Borno,28,0,133,11.867012903225808,13.641135483870968
2016-06-15,Cross River,0,0,1,4.9667,8.3333
2016-06-15,Delta,1,0,4,5.495266666666667,5.746300000000001
2016-06-15,Ebonyi,1,0,0,6.0716,8.1028
2016-06-15,Edo,0,0,1,6.3351,5.6275
2016-06-15,Enugu,0,1,0,6.8561,7.3927
2016-06-15,Federal Capital Territory,0,1,1,9.0833,7.5333
2016-06-15,Gombe,0,1,0,10.2897,11.1673
2016-06-15,Kaduna,0,0,4,10.6218,7.5939
2016-06-15,Kano,0,1,1,12.0,8.5167
2016-06-15,Kogi,0,0,1,7.8024,6.743
2016-06-15,Lagos,0,1,20,6.58866,3.5572000000000004
2016-06-15,Ogun,1,0,92,6.8327333333333335,3.5116333333333336
2016-06-15,Ondo,0,2,0,7.2244,5.389950000000001
2016-06-15,Oyo,0,2,0,7.3776,3.9059
2016-06-15,Rivers,0,1,0,4.7774,7.0134
2016-06-15,Yobe,1,0,0,13.0886,12.1056
2016-07-15,Abia,0,1,0,5.1066,7.3667
2016-07-15,Adamawa,0,1,16,9.909033333333333,12.774300000000002
2016-07-15,Bayelsa,0,1,0,4.667833333333333,6.354933333333332
2016-07-15,Benue,1,1,94,7.416957142857143,8.994557142857143
2016-07-15,Borno,17,0,121,12.115322222222224,13.558027777777777
2016-07-15,Cross River,7,0,7,6.028471428571429,8.350657142857143
2016-07-15,Delta,0,2,2,5.4506000000000006,5.930733333333333
2016-07-15,Edo,0,1,0,6.3351,5.6275
2016-07-15,Ekiti,0,1,0,7.621,5.2215
2016-07-15,Enugu,0,1,2,6.8561,7.3927
2016-07-15,Federal Capital Territory,0,2,0,9.0833,7.5333
2016-07-15,Gombe,2,0,1,9.8647,11.2253
2016-07-15,Imo,0,1,0,5.4833,7.0304
2016-07-15,Kaduna,0,0,0,10.5222,7.4383
2016-07-15,Kano,0,0,1,12.0,8.5167
2016-07-15,Lagos,3,1,17,6.56112,3.40494
2016-07-15,Nassarawa,0,1,1,8.4833,8.5167
2016-07-15,Niger,1,1,12,9.493525,6.6876750000000005
2016-07-15,Ogun,2,0,0,6.9237,3.3828500000000004
2016-07-15,Ondo,0,1,0,7.0932,4.8353
2016-07-15,Oyo,0,0,1,7.3667,4.05
2016-07-15,Plateau,0,2,5,9.2993,8.9954
2016-07-15,Taraba,1,0,3,7.8667,10.9667
2016-07-15,Yobe,1,0,0,11.4833,12.3144
2016-08-15,Abia,0,2,0,5.1066,7.3667
2016-08-15,Adamawa,0,1,10,9.33335,12.31665
2016-08-15,Bauchi,0,1,0,10.3134,9.8433
2016-08-15,Bayelsa,1,0,3,4.732049999999999,6.33225
2016-08-15,Benue,0,1,1,7.3179,8.9951
2016-08-15,Borno,7,1,80,11.865636363636362,13.560645454545455
2016-08-15,Delta,2,1,6,5.615199999999999,5.9639999999999995
2016-08-15,Ebonyi,0,1,19,6.3163,8.1169
2016-08-15,Enugu,0,0,3,6.375249999999999,7.52705
2016-08-15,Federal Capital Territory,0,1,0,8.8964,7.2431
2016-08-15,Imo,1,0,7,5.9088,7.1106
2016-08-15,Kaduna,0,0,21,9.556659999999999,8.18666
2016-08-15,Kwara,1,0,5,8.8167,4.9833
2016-08-15,Nassarawa,0,0,0,8.5167,8.05
2016-08-15,Niger,1,0,18,9.6825,6.4683
2016-08-15,Ogun,0,1,0,7.15,3.35
2016-08-15,Osun,0,2,0,7.7,4.541650000000001
2016-08-15,Rivers,0,0,1,4.9335,6.949
2016-08-15,Taraba,0,0,0,8.6333,10.7667
2016-08-15,Zamfara,0,1,8,12.1628,6.6614
2016-09-15,Anambra,1,0,2,6.08265,6.851649999999999
2016-09-15,Benue,0,0,1,7.1693,9.2846
2016-09-15,Borno,11,1,148,11.84573125,13.294281250000001
2016-09-15,Cross River,7,0,20,5.5176428571428575,8.532457142857142
2016-09-15,Delta,0,2,1,5.969633333333333,6.3166
2016-09-15,Edo,0,3,0,6.9772,6.403866666666667
2016-09-15,Federal Capital Territory,0,4,1,9.047825,7.42295
2016-09-15,Imo,1,2,2,5.570766666666667,6.9188
2016-09-15,Kaduna,0,0,44,9.524716666666666,8.436300000000001
2016-09-15,Kogi,0,1,0,7.8024,6.743
2016-09-15,Lagos,2,0,2,6.597325,3.2738
2016-09-15,Ogun,0,0,0,7.2167,3.5167
2016-09-15,Ondo,0,0,1,6.5259,4.6375
2016-09-15,Plateau,0,1,1,9.3333,9.45
2016-09-15,Rivers,1,1,1,5.0869333333333335,6.7773666666666665
2016-09-15,Yobe,2,0,4,12.90835,12.1478
2016-10-15,Adamawa,2,0,8,10.8864,13.63
2016-10-15,Bayelsa,0,1,0,4.9247,6.2642
2016-10-15,Benue,2,1,15,7.306325,8.713425
2016-10-15,Borno,7,0,68,11.9269875,12.997475
2016-10-15,Cross River,3,0,7,4.9667,8.3333
2016-10-15,Delta,0,1,2,5.73475,6.5083
2016-10-15,Ebonyi,1,0,1,6.0724,8.024750000000001
2016-10-15,Edo,0,1,0,6.3845,5.611
2016-10-15,Ekiti,1,1,1,7.744800000000001,5.3839
2016-10-15,Federal Capital Territory,0,3,3,8.92915,7.387475
2016-10-15,Imo,1,0,1,5.5833,7.05
2016-10-15,Kaduna,0,1,47,9.816239999999999,7.914179999999999
2016-10-15,Katsina,1,0,3,11.9875,7.4031
2016-10-15,Kogi,1,0,2,7.586499999999999,7.184150000000001
2016-10-15,Lagos,0,2,5,6.5585249999999995,3.4158
2016-10-15,Niger,0,1,0,9.1758,7.1808
2016-10-15,Ondo,1,3,0,7.209440000000001,5.20028
2016-10-15,Oyo,0,1,0,7.85,3.9333
2016-10-15,Plateau,1,1,4,9.7545,8.800933333333333
2016-10-15,Rivers,0,0,4,4.6538,7.284
2016-10-15,Sokoto,0,0,1,13.048,5.2143
2016-10-15,Zamfara,0,1,0,11.9116,6.9539
2016-11-15,Abia,1,2,1,5.4807999999999995,7.631066666666666
2016-11-15,Adamawa,1,0,1,9.3984,12.3644
2016-11-15,Anambra,0,1,1,6.1648,6.88255
2016-11-15,Borno,17,0,177,11.755045833333334,13.226033333333334
2016-11-15,Cross River,2,0,10,5.8828,8.0214
2016-11-15,Delta,2,2,1,5.598183333333334,5.948716666666667
2016-11-15,Ebonyi,1,1,4,6.19865,8.16845
2016-11-15,Edo,0,2,0,6.5386,5.88325
2016-11-15,Ekiti,0,2,0,7.621,5.2215
2016-11-15,Enugu,0,2,0,6.4514,7.5121
2016-11-15,Federal Capital Territory,0,2,2,8.877766666666666,7.338866666666667
2016-11-15,Imo,0,1,13,5.50385,6.846550000000001
2016-11-15,Kaduna,0,0,47,9.902333333333333,8.098866666666666
2016-11-15,Kano,1,1,9,11.91755,8.55715
2016-11-15,Kogi,2,0,2,7.7223,7.0616
2016-11-15,Lagos,3,3,5,6.482833333333333,3.7481666666666666
2016-11-15,Nassarawa,0,0,1,8.7167,8.5333
2016-11-15,Niger,0,1,2,9.1758,7.1808
2016-11-15,Ondo,0,2,1,7.2244,5.389950000000001
2016-11-15,Oyo,1,0,1,7.3258,3.9403
2016-11-15,Rivers,1,1,4,5.0604499999999994,6.8332999999999995
2016-11-15,Taraba,0,0,3,8.6333,10.7667
2016-11-15,Yobe,1,0,12,11.5032,11.9367
2016-11-15,Zamfara,0,0,0,12.3342,6.4057
2016-12-15,Abia,1,1,4,5.339783333333334,7.395083333333333
2016-12-15,Akwa Ibom,0,1,10,4.928275,7.926349999999999
2016-12-15,Borno,6,1,98,12.216628571428572,13.3817
2016-12-15,Delta,1,0,5,5.51684,6.165380000000001
2016-12-15,Ebonyi,0,1,0,6.3163,8.1169
2016-12-15,Ekiti,1,1,2,7.7104,5.276949999999999
2016-12-15,Federal Capital Territory,1,3,4,9.07915,7.487475
2016-12-15,Gombe,0,2,2,10.38035,11.2395
2016-12-15,Kaduna,0,3,31,9.9806875,7.9828
2016-12-15,Kogi,0,1,0,7.8024,6.743
2016-12-15,Lagos,1,1,1,6.4978,3.3045999999999998
2016-12-15,Ondo,0,2,0,6.817800000000001,4.869466666666667
2016-12-15,Oyo,0,1,2,7.478066666666667,3.9099000000000004
2016-12-15,Rivers,1,1,21,4.993966666666666,6.989133333333334
2016-12-15,Taraba,1,1,34,8.5333,10.436679999999999
2016-12-15,Yobe,2,0,5,11.747,11.9608
2017-01-15,Adamawa,6,0,36,9.707755555555556,12.712466666666666
2017-01-15,Akwa Ibom,2,0,9,5.01246,7.8612400000000004
2017-01-15,Anambra,1,0,3,6.02545,6.7661
2017-01-15,Bayelsa,1,2,5,4.54955,6.291675
2017-01-15,Benue,3,0,37,7.103366666666666,8.37735
2017-01-15,Borno,16,0,197,12.143395238095238,13.305390476190476
2017-01-15,Cross River,3,0,12,6.19664,8.51942
2017-01-15,Delta,4,1,10,5.59679,6.0097700000000005
2017-01-15,Ebonyi,2,1,5,6.316300000000001,8.1169
2017-01-15,Edo,1,0,2,6.6156,5.9838
2017-01-15,Ekiti,0,1,1,7.84515,5.3346
2017-01-15,Federal Capital Territory,0,1,0,9.0833,7.5333
2017-01-15,Imo,0,0,1,5.4833,7.0304
2017-01-15,Kaduna,1,1,19,9.7516875,8.261000000000001
2017-01-15,Kano,0,1,0,12.0,8.5167
2017-01-15,Kogi,0,1,11,7.545974999999999,6.706775
2017-01-15,Lagos,0,1,7,6.586920000000001,3.3189
2017-01-15,Niger,1,0,14,9.651975,6.568125
2017-01-15,Ogun,0,0,12,6.9873666666666665,3.098333333333333
